"","PWSID","cash_reserve_total.imputed","delinquent_num_acc.imputed","delinquent_amount_dollars.imputed","revenue_2020_Total.imputed","revenue_2019_Total.imputed","requested","responded","voluntary","tag","Service_Connections","Population","Fee_Code","Regulating_Agency","Water_System_Name","bill_freq","bill_freq_other","submetered_YN","expense_2019_Apr","expense_2019_May","expense_2019_Jun","expense_2019_Jul","expense_2019_Aug","expense_2019_Sep","expense_2019_Oct","expense_2019_Total","revenue_2019_Apr","revenue_2019_May","revenue_2019_Jun","revenue_2019_Jul","revenue_2019_Aug","revenue_2019_Sep","revenue_2019_Oct","revenue_2019_Total","expense_2020_Apr","expense_2020_May","expense_2020_Jun","expense_2020_Jul","expense_2020_Aug","expense_2020_Sep","expense_2020_Oct","expense_2020_Total","revenue_2020_Apr","revenue_2020_May","revenue_2020_Jun","revenue_2020_Jul","revenue_2020_Aug","revenue_2020_Sep","revenue_2020_Oct","revenue_2020_Total","comments_exp_rev","cash_reserve_restricted","cash_reserve_unrestricted","cash_reserve_total","months_before_assist","loans_YN","delinquent_num_acc","delinquent_amount_dollars","comments_cash_reserves","filename","single_multi","Zip Code","Less than $100","$100-$200","$200-$300","$300-$400","$400-$500","$500-$600","$600-$700","$700-$800","$800-$900","$900-$1000","More than $1000","Total number of delinquent residential accounts","Size","CES_3.0_Score","Median_12month_HH_income","Median_rent_pct_income","cash","cash_u","cash_u_days","cash_days","op_ratio","cash_score","ratio_score","month_score","risk_score_avg","Risk_label","Tier_Status Sep_","Tier_Status_Nov","County_Population","Jan_County_UE_%","Feb_County_UE_%","Mar_County_UE_%","Apr_County_UE_%","May_County_UE_%","Jun_County_UE_%","Jul_County_UE_%","Aug_County_UE_%","Sep_County_UE_%","Oct_County_UE_%","months_before_assist_num","fee_code_char","response","delinquent_num_acc_normalized","volunteered","loans_1.0","submetered_1.0","N","samples","respondedTotal","prob","base.weight","fpc","final.weight"
"80","CA2910006",1098570,0,824,8051.81,3431072,"y","y","n","Bin C",4921,13976,"C1","DISTRICT 09 - SACRAMENTO","NEVADA ID - LOMA RICA","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nevada Irrigation District did not participate in survey. Water system response to  survey was:

""Thank you for the opportunity to participate in this survey. However, with the holidays, end of the year duties, and limited staffing, we are unable to complete the task in the limited amount of time reserved for its completion. This data is going to require considerable “manual” extracting and compiling both by our Customer Service Department and by our Finance Department. This is not to say that we are not impacted by Covid-19 and the halt of customer disconnections for non-payment as a result of the State of Emergency called by Gov. Gavin Newsom, because we absolutely are. Please fill free to the contact me to discuss this further.""

DDW staff contacted Nevada Irrigation District on November 6th, 9th, 10th, 12th, 16th, and 24th. No data provided as of 8am on November 25th, 2020.",0,NA,NA,NA,NA,NA,NA,"Nevada Irrigation District did not participate in survey. Water system response to  survey was:

""Thank you for the opportunity to participate in this survey. However, with the holidays, end of the year duties, and limited staffing, we are unable to complete the task in the limited amount of time reserved for its completion. This data is going to require considerable “manual” extracting and compiling both by our Customer Service Department and by our Finance Department. This is not to say that we are not impacted by Covid-19 and the halt of customer disconnections for non-payment as a result of the State of Emergency called by Gov. Gavin Newsom, because we absolutely are. Please fill free to the contact me to discuss this further.""

DDW staff contacted Nevada Irrigation District on November 6th, 9th, 10th, 12th, 16th, and 24th. No data provided as of 8am on November 25th, 2020.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT09-SACRAMENTO\Complete\Survey_DISTRICT09-CA2910006-NEVADAID-LOMARICA.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53,75017.42,34.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,98710,0.00834768513828386,0.00819572485057238,0.00844899199675818,0.0679059872353358,0.0614628710363692,0.0563570053692635,0.0569648465201094,0.0543713909431669,0.0514841454766488,0.0470266437037787,NA,"C1",1,NA,0,NA,NA,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.73333185617821
"81","CA4910005",4663769.79,381,278594,3973033.17,3757715.15,"y","y","n","Bin C",4900,12104,"C1","DISTRICT 18 - SONOMA","HEALDSBURG, CITY OF","M",NA,NA,416093.24,340377.75,329792.78,301356.09,358221.48,479464.6,975091.45,3200397.39,311798.79,418974.45,483040.21,616289.7,652546.7,646295.12,628770.18,3757715.15,450977.16,270307.15,369903.16,472876.49,364602.23,513826.74,991164.97,3433657.9,377573.04,430285.26,557939.17,642417.56,656097.66,655097.66,652816.96,3973033.17,NA,2229004.37,2434765.42,4663769.79,"F","N",381,278594,"Cell 'C 16' above is the total amount accrued as a receivable for the 381 delinquent accounts.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT18-SONOMA\Complete\Survey_DISTRICT18-CA4910005-HEALDSBURG-CITYOFcomplete.xlsx","single","95448","37",62,46,41,26,21,23,9,10,10,96,381,"Small/Medium",16.33,85906.42,27.55,4663769.79,2434765.42,151.744819971728,290.665746013894,1.15708474335781,2,3,0,1.66666666666667,"medium",1,1,496668,0.00637447953159857,0.00617313779023412,0.00682548503225495,0.0770554978375897,0.0679931060587757,0.0620656051930062,0.0613850701071943,0.0592830623273495,0.0552099188995466,0.0503777171067997,6,"C1",1,0.0777551020408163,0,0,NA,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.73333185617821
"82","CA5210004",8410000,240,19511,1801709,1532778,"y","y","n","Bin C",4870,14076,"DAVCL","DISTRICT 21 - VALLEY","CITY OF RED BLUFF","M",NA,"N",NA,NA,NA,NA,NA,NA,NA,1399534,NA,NA,NA,NA,NA,NA,NA,1532778,NA,NA,NA,NA,NA,NA,NA,1846948,NA,NA,NA,NA,NA,NA,NA,1801709,"Our system does not show monthly expenses for prior years, only quarterly. So I was able to calculate the totals, but it would take forever to calculate monthly.",0,8410000,8410000,"F","N",240,19511,"This year our delinquent accounts are going way up. Unless we are able to shut off water to delinquent accounts again soon, this number will only increase and revenues will drop. That is the only difference in the water system.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT21-VALLEY\Complete\Survey_DISTRICT21-CA5210004-CITYOFREDBLUFF-COMPLETE.xlsx","single","96080","101",80,20,23,11,1,NA,NA,NA,NA,1,237,"Small/Medium",29.81,31861.98,37.31,8410000,8410000,974.439995062124,974.439995062124,0.975506078135389,0,3,0,1,"low",1,1,65885,0.0124155725886013,0.0117022083934128,0.0115200728542157,0.0444714274872885,0.0411019200121424,0.0366699552250133,0.040312666008955,0.0401457084313577,0.0379904378841922,0.0347575320634439,6,"DAVCL",1,0.0492813141683778,0,0,0,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.45910921043437
"83","CA3610025",10678730,1062,358992,4633756,3768024,"y","y","n","Bin C",4806,9665,"DAVCL","DISTRICT 13 - SAN BERNARDINO","JOSHUA BASIN WATER DISTRICT","M",NA,NA,597691,580420,1352441,261492,768700,736364,73723,4370831,450959,466313,775424,485313,561678,553405,474932,3768024,333023,455745,753027,248279,322579,817618,551459,3481730,457053,459384,1100010,587494,771219,592711,665885,4633756,"June 2019 and 2020 includes fiscal year end billing and payable accruals.  
June 2019 includes water recharge purchases, which were not made in 2020. 
June 2020 revenue includes capital contributions from water banking and 
mainline extension projects. 
Water consumption increased by over 11% from 2019 to 2020.",8094883,2583847,10678730,"F","N",1062,358992,"-Of 5,443 accounts billed on 10/31/20, 1,062 were at least 1 month past 
due at 11/09/20.  The balance of all delinquent accounts is $358,992 or 43% 
of the District’s total accounts receivable balance.  328 of these 1,062 
accounts are 4 or more months past due, with many of those balances 
dating back to spring of 2020 (when water shutoffs ceased).   
-As of 10/21/20, just after the October due date, the District’s accounts 
receivable balance was up by approximately 44% over the 2019 level. 
-Due to January 2020 rate increases and increased consumption during the 
COVID “stay-at-home” period, revenues have increased from prior year, 
while expenses have decreased, mostly due to reduced costs including 
foregone water recharge purchases.   
-As an enterprise fund utility, the District’s revenues are primarily derived 
from rates and fees for services, not taxes.  We are not seeing a trend in 
revenue decreases, but rather a trend of increased accounts receivable.  We 
also anticipate an increase in future bad debt write-offs.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT13-SANBERNARDINO\Complete\Survey_DISTRICT13-CA3610025-JOSHUABASINWATERDISTRICT.xlsx","single","92252","476",161,72,54,41,33,28,35,18,13,131,1062,"Small/Medium",14.8,35887.4,36.47,10678730,2583847,158.812790767808,656.354231947911,1.33087746608726,2,2,0,1.33333333333333,"low",1,1,2217398,0.00705872378346152,0.00710066483328658,0.00788176051389962,0.0604325430076152,0.0638441993724176,0.0644733151197936,0.071314216031583,0.0706359435698959,0.0685447538060375,0.063525357197941,6,"DAVCL",1,0.220973782771536,0,0,NA,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.45910921043437
"84","CA2310003",7325987,1868,1011783,4078153,4096860,"y","y","n","Bin C",4781,16185,"DAVCL","DISTRICT 03 - MENDOCINO","UKIAH, CITY OF","M",NA,"Y",NA,NA,NA,NA,NA,NA,NA,4005257,NA,NA,NA,NA,NA,NA,NA,4096860,NA,NA,NA,NA,NA,NA,NA,4311907,NA,NA,NA,NA,NA,NA,NA,4078153,"Expenses, include depreciation; Some apartments are submetered, some are not. Mobile home parks - some are submetered and some are not.",0,7325987,7325987,"F","N",1868,1011783,"Question 5:  Cash reserves, calulated as working capital (current assets less current liabilities),  are as of June 30, 2020 as we have not completed all required journal entries for the period needed October 31, 2020.                                                                                                                                               Question 8:  Our billing system does not allow for reporting on only residential accounts, therefore the information presented is for residential and commercial accounts as of October 31, 2020.  Also our system does not allow for reporting of only water delinquencies, therefore the delinquncies include all utility billings. Additional Notes from call: total amount listed in #8 is accurate; still trying to ascertain whether the number of delinquent accounts is 1868 or 1872. All utility accounts includes trash, electric, and water. A rough estimate of utility breakdown based on billing = electric (57%), water (24%), sewer (15%), trash (4%).","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT03-MENDOCINO\Complete\Survey_DISTRICT03-CA2310003-UKIAH-CITYOF.xlsx","single","95482","470",306,250,173,130,87,73,44,47,37,251,1868,"Small/Medium",26.3,45244.27,33.79,7325987,7325987,363.588829258145,363.588829258145,0.945788719469135,1,4,0,1.66666666666667,"medium",1,1,88439,0.0116125238865206,0.0112959214826038,0.0111489275093567,0.061319101301462,0.0568866676466265,0.0546930652766313,0.05597078212101,0.0552358122547745,0.0519567159284931,0.0484514750279854,6,"DAVCL",1,0.390713239907969,0,0,1,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.45910921043437
"85","CA1510019",778322,1211,319066,2580129.54,3249211.59,"y","y","n","Bin C",4777,20500,"DAVCL","DISTRICT 12 - VISALIA","SHAFTER, CITY OF","M",NA,NA,217764.61,431322.09,3071127.92,273513.85,570102.75,639643.87,925128.87,6128603.96,400176.42,556250.74,552713.85,428204.29,434893.3,444443.04,432529.95,3249211.59,386820.85,436793.5,653063.7,NA,NA,NA,1129442.61,2606120.66,3338.83,358266.04,490632.06,NA,NA,NA,1727892.61,2580129.54,"The City has transitioned to a new financial system midway through fiscal year 2020. The City was hit with a ransomware attack. Although the City's systems are clean, the City's connection to the hosted software is still in a limited state. As such, fiscal year 2021 amounts are in total and not the amount for each month individually.  For the April value in Question 4: At that time, the City switched to a new financial tracking and supporting system in which metered watered billing switched from flat rate in advance to fully in arrears. Since the March payment was in advance, it left April in a lurch, with May being in arrears for April, and so the amounts go back to normal after that.",0,778322,778322,"E","N",1211,319066,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT12-VISALIA\Complete\Survey_DISTRICT12-CA1510019-SHAFTER-CITYOF_Complete_LP.xlsx","single","93263","168",332,116,66,56,81,15,9,0,0,1,1211,"Small/Medium",46.43,42992.01,32.59,778322,778322,63.911433786032,63.911433786032,0.990026893075626,3,3,1,2.33333333333333,"medium",1,1,927251,0.0219886524792101,0.0235847683097673,0.0243418448726397,0.0665515593943819,0.0697588894484881,0.0710066637835926,0.0770783746795636,0.0735227031300047,0.0687526894012517,0.0632072653467076,5,"DAVCL",1,0.25350638476031,0,0,NA,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.45910921043437
"86","CA1910040",30298947,1,66772,17149190,21101124,"y","y","n","Bin C",4640,16719,"C1","DISTRICT 15 - METROPOLITAN","EL SEGUNDO-CITY, WATER DEPT.","BM",NA,NA,2619172,2523360,2275803,2539739,2565570,457042,2124754,15105440,2680907,2877354,3422249,2702039,2580136,3726887,3111552,21101124,1063079,3905389,1871923,2050214,2425228,2406320,2124754,15846907,2645207,1935054,1376869,2368021,2263949,2790397,3769693,17149190,NA,0,30298947,30298947,"E","N",1,66772,"Water system not able to extract how many accounts delinquent, was only able to provide the amount on those delinquent accounts. All in one zip code.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT15-METROPOLITAN\Complete\Survey_DISTRICT15-CA1910040-ELSEGUNDO-CITY-WATERDEPT--complete.xlsx","single","90245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Small/Medium",16.59,101464.69,26.88,30298947,30298947,409.163419587179,409.163419587179,1.08217900187084,0,3,1,1.33333333333333,"low",1,1,10257557,0.00645855538506878,0.00649355397196428,0.00760873178672076,0.0759942157767195,0.0807474918248078,0.0814576999182164,0.0872163810544753,0.0854432493039035,0.0809370106351834,0.0732341043778748,5,"C1",1,0.00021551724137931,0,0,NA,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.73333185617821
"87","CA4210007",5000000,127,64874.81,15402119,12935826,"y","y","n","Bin C",4574,11428,"C1","DISTRICT 06 - SANTA BARBARA","MONTECITO WATER DIST","M",NA,NA,1920920,2759268,2602004,1315276,1440109,2312429,1720394,14070400,1770466,1425336,1488334,1976774,2101841,2178940,1994135,12935826,1850973,1762607,2431919,1671442,2030299,2090521,1807904,13645665,1356461,1884873,2909851,2306135,2374850,2465998,2103951,15402119,NA,300000,4700000,5000000,"F","N",127,64874.81,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT06-SANTABARBARA\Complete\Survey_DISTRICT06-CA4210007-MONTECITOWATERDIST_Complete.xlsx","single","93108","53",18,18,6,10,4,3,4,3,2,6,127,"Small/Medium",5.79,134292.42,30.14,5000000,4700000,73.7083901737292,78.4131810358821,1.12871882755439,3,3,0,2,"medium",1,1,456373,0.0119419860508838,0.0116067339654186,0.0113898061454118,0.0652667883507569,0.0607200688910168,0.0540435126530272,0.0549944891568958,0.0528011078657151,0.0495800584171281,0.0455657981519503,6,"C1",1,0.0277656318320944,0,0,NA,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.73333185617821
"88","CA4310018",0,228,73000,4500000,5000000,"y","y","n","Bin C",4486,16530,"C1","DISTRICT 17 - SANTA CLARA","CITY OF CUPERTINO","BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,3500000,NA,NA,NA,NA,NA,NA,NA,5000000,NA,NA,NA,NA,NA,NA,NA,3700000,NA,NA,NA,NA,NA,NA,NA,4500000,NA,0,NA,NA,"F","N",228,73000,"Cash balances are adequate for operation. Company is supported by bank line of credit of $140 million. No impact from COVID. Delinquent accounts approximately 5 percent of total residential accounts.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT17-SANTACLARA\Complete\Survey_DISTRICT17-CA4310018-CITYOFCUPERTINO-COMPLETE.xlsx","single","95014","49",57,44,20,8,14,11,6,5,6,8,228,"Small/Medium",11.63,173373.05,24.28,NA,NA,NA,NA,1.21621621621622,NA,2,0,1,"low",2,1,1967585,0.00517385525911206,0.00526076382977101,0.00602413618725493,0.0643555424543285,0.0609051197279914,0.0584472843612855,0.059975045550764,0.0588274458282615,0.055712967927688,0.0501513276427702,6,"C1",1,0.050824788230049,0,0,NA,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.73333185617821
"89","CA1910161",10700000,680,171745.26,8706475,1877188.69,"y","y","n","Bin C",4480,34171,"C1","DISTRICT 22 - ANGELES","LIBERTY UTILITIES - LYNWOOD","O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Expense and Revenue cannot be provided because these are group together with all three of their water systems serving the Central Basin.  One of the three systems has more than 10,000 service connections.  With guidance from Sean McCarthy, this system will complete Question 8 and Table 2.",0,NA,NA,NA,NA,680,171745.26,"Questions 5 to 7 cannot be provided because these are group together with all three of their water systems serving the Central Basin.  One of the three systems has more than 10,000 service connections.  We met with Sean McCarthy and the water system on 11/20/2020 and decided that the system will complete Question 8 and Table 2.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT22-ANGELES\Complete\Survey_DISTRICT22-CA1910161-LIBERTYUTILITIES-LYNWOOD_PARTIAL.xlsx","single","90059","95",119,91,37,29,22,9,7,4,4,7,424,"Small/Medium",50.55,49751.23,38.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10257557,0.00645855538506878,0.00649355397196428,0.00760873178672076,0.0759942157767195,0.0807474918248078,0.0814576999182164,0.0872163810544753,0.0854432493039035,0.0809370106351834,0.0732341043778748,NA,"C1",1,0.151785714285714,0,NA,NA,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.73333185617821
"90","CA1910063",1846352,366,121365,3222112.02,2886175.19,"y","y","n","Bin C",4474,16126,"C1","DISTRICT 16 - CENTRAL","LINCOLN AVENUE WATER CO.","M",NA,NA,334919,243945,568020,289162,357350,299155,335926,2428477,291035.85,366259.86,367170.72,388721.58,438000.41,506704.99,528281.78,2886175.19,373551,209258,939056,297968,368379,519814,392998,3101024,363062.46,314884.96,387112.06,472940.22,519621.13,626943.49,537547.7,3222112.02,NA,1046352,800000,1846352,"E","N",366,121365,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT16-CENTRAL\Complete\Survey_DISTRICT16-CA1910063-LINCOLNAVENUEWATERCO-COMPLETE.xlsx","single","91001","162",99,30,19,11,15,6,7,4,4,9,366,"Small/Medium",18.68,92218.48,33.72,1846352,800000,55.2075701445716,127.415759439463,1.03904775325828,4,3,1,2.66666666666667,"medium high",1,1,10257557,0.00645855538506878,0.00649355397196428,0.00760873178672076,0.0759942157767195,0.0807474918248078,0.0814576999182164,0.0872163810544753,0.0854432493039035,0.0809370106351834,0.0732341043778748,5,"C1",1,0.0818059901654001,0,0,NA,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.73333185617821
"91","CA1510032",11000000,263,38111.08,2815751.62,4184053.82,"y","y","n","Bin C",4437,14120,"C1","DISTRICT 19 - TEHACHAPI","CALIFORNIA CITY, CITY OF","M",NA,"N",325801.42,152052.48,226999.53,204395.14,157462.3,501170.76,476441.95,20442323,418695.67,538411.45,872661.59,371850.49,1019418.89,50538809.43,NA,4184053.82,338937.5,257373.74,313655.59,206678.14,348675.55,427109.33,NA,1892429.45,394898.47,410176.42,473978.51,543398.28,532665.83,450633.76,NA,2815751.62,"OCT. 2019 rev. = -49575793.7",0,NA,11000000,"F","N",263,38111.08,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT19-TEHACHAPI\Complete\Survey_DISTRICT19-CA1510032-CALIFORNIACITY-CITYOF-COMPLETE.xlsx","single","93505","173",41,17,7,9,3,5,3,1,1,3,263,"Small/Medium",22.38,47383.17,31.11,11000000,11000000,1243.90370272456,1243.90370272456,1.48790308669103,0,2,0,0.666666666666667,"low",1,1,927251,0.0219886524792101,0.0235847683097673,0.0243418448726397,0.0665515593943819,0.0697588894484881,0.0710066637835926,0.0770783746795636,0.0735227031300047,0.0687526894012517,0.0632072653467076,6,"C1",1,0.0592742844264142,0,0,0,107,84,69,0.785046728971963,1.27380952380952,0.785046728971963,1.73333185617821
