DOMAINVALUE	STRATUM	ID	Y1	Y2	Y3	X1	X2	LABEL
4	1*1	KINGS RIVER ESTATES MUTUAL WATER COMPANY	39.57	54129	28.6	1	1	1
4	1*1	KINGS CANYON MOBILE HOME PARK	19.14	67417	20.4	1	1	1
4	1*1	COUNTRY CLUB VISTA MUTUAL WATER CO	28.71	71775	24.8	1	1	1
4	1*1	ABBEY OF NEW CLAIRVAUX	31.21	43229	26.2	1	1	1
4	1*1	RUSSIAN RIVER MUTUAL WATER CO.	19.08	91921	29.5	1	1	1
4	1*1	CANTUA CREEK VINEYARDS, IV, LLC.	48.18	35368	30.5	1	1	1
4	1*1	FOSTER FARMS #5	32.16	59063	28.9	1	1	1
4	1*1	ZONNEVELD DAIRY - CEDAR	40.42	42019	28.2	1	1	1
4	1*1	CASSEL PARK MUTUAL WATER CO	18.01	48459	19.3	1	1	1
4	1*1	EDNA VALLEY RANCH EAST	9.84	128000	25.8	1	1	1
4	1*1	END-O-VALLEY MUTUAL WATER COMPANY	9.82	129063	24.5	1	1	1
4	1*1	CARNEROS INN	4.7	117804	20	1	1	1
4	1*1	GEORGE RANCH MUTUAL WATER COMPANY	12.24	76667	23.1	1	1	1
4	1*1	PAPPAS & CO (MENDOTA)	34.7	53333	33.3	1	1	1
4	1*1	HIDDEN VIEWS MHP WS	22	55262	26.6	1	1	1
4	1*1	WATERS ROAD DOMESTIC USERS GROUP	15.3	101944	31.2	1	1	1
4	1*1	SOLANO VERDE MUTUAL WATER CO	15.49	100986.53	31.42	1	1	1
4	1*1	BRITE LAKE MUTUAL WATER COMPANY	36.4	61745	24.7	1	1	1
4	1*1	MURPHY HILL WS #01	17.43	123502.93	21.3	1	1	1
4	1*1	PORTOLA IMPROVEMENT ASSOCIATION	19.82	121126	24.3	1	1	1
4	1*1	OAK MANOR WS	26.44	77080	22.8	1	1	1
4	1*1	LOMA MAR MUTUAL	19.82	121126	24.3	1	1	1
4	1*1	OASIS INVESTMENTS	36.54	72750	25.7	1	1	1
4	1*1	DESERT PALMS MOBILE HOME PARK	40.95	34283	42.4	1	1	1
4	1*1	WALKING M RANCHES	14.53	83376.9	26	1	1	1
4	1*1	SONOMA COUNTY CSA 41-FREESTONE	8.15	76947.53	35.31	1	1	1
4	1*1	ESTERINA PROPERTIES	42.68	55096	29.3	1	1	1
4	1*1	LOS PRIETOS COMPLEX	7.79	94306	27.4	1	1	1
4	1*1	MURRIETA/HERNANDEZ FARMS	57.57	33657	30.1	1	1	1
4	1*1	DESMOND RD WS #03	14.48	90417	29.3	1	1	1
4	1*1	RANCHO PINO VERDE	33.64	59417	32.5	1	1	1
4	1*1	TIERRA BONITA MUTUAL WATER	22.77	44643	27.3	1	1	1
4	1*1	WOODLAND HEIGHTS MWC	26.44	77080	22.8	1	1	1
4	1*1	MECCHI WATER COMPANY	42.75	86016	32.4	1	1	1
4	1*1	WHISPERING PINES APARTMENTS	19.53	47835	34.8	1	1	1
4	1*1	OAK VALLEY ACRES P.O.A.	20.95	60609	32.3	1	1	1
4	1*1	CWS - FREMONT VALLEY	42.27	36218	32.9	1	1	1
4	1*1	EMERALD VALLEY MUTUAL WATER COMPANY	22.15	124530.41	27.96	1	1	1
4	1*1	CATHEDRAL HILLS MWC, INC	4.09	146058	30.6	1	1	1
4	1*1	FOOTHILL ESTATES MHP	31.61	67133	24.2	1	1	1
4	1*1	ALTA SIERRA MUTUAL WATER CO.	33.01	33171	30	1	1	1
4	1*1	THIMIO MWC	14.91	89409.5	28.35	1	1	1
4	1*1	VALLEY MOBILE HOME PARK	49.08	50725	33.1	1	1	1
4	1*1	HAYNES BOARD & CARE HOME	21.25	72043	35.2	1	1	1
4	1*1	AUBURN MOBILE HOME VILLAGE	8.68	78681	22.7	1	1	1
4	1*1	LAKE SUCCESS MOBILE LODGE	43.32	36492	46.5	1	1	1
4	1*1	RUSSOS MOBILE PARK	30.02	75607	37.3	1	1	1
4	1*1	KENNON WATER COMPANY	4.96	177030.66	29.94	1	1	1
4	1*1	HILTON MUTUAL WATER COMPANY	13.37	62869.95	29.93	1	1	1
4	1*1	HART CREEK ESTATES MUTUAL WATER CO.	21.51	79279	22.5	1	1	1
4	1*1	RANCHO COLORADO WS	29.9	45000	30.8	1	1	1
4	1*1	ENCLAVE AT THE DELTA	34.99	86231	18.7	1	1	1
4	1*1	VISTA GRANDE WATER USERS ASSOCIATION	5.21	154088	21.5	1	1	1
4	1*1	ST. CLAIR RANCHOS MUTUAL WATER CO.	17.19	103259	22.5	1	1	1
4	1*1	DOWNTOWN GRATON MUTUAL WATER SYSTEM	16.03	82750	30.5	1	1	1
4	1*1	SHERWOOD FOREST MHP	43.21	66972	27.7	1	1	1
4	1*1	MILLER'S LODGE WS	19.29	65536	23.9	1	1	1
4	1*1	TERRA DE ORO WATER COMPANY	5.42	99010	28.3	1	1	1
4	1*1	TUCKER OAKS EAST WATER DISTRICT	17.5	60944	26.1	1	1	1
4	1*1	BLOCK 77 WATER COMPANY	16.13	105759	17.5	1	1	1
4	1*1	LANCASTER PARK MOBILE HOME PARK	40.3	54012	25.6	1	1	1
4	1*1	MT. EDEN MUTUAL WATER COMPANY	8.11	215042	19.6	1	1	1
4	1*1	GUATAY MUTUAL BENEFIT CORPORATION	14.68	92917	29	1	1	1
4	1*1	MEADOW ESTATES MUTUAL	14.23	42292	28.2	1	1	1
4	1*1	BONADELLE RANCHOS MUTUAL WATER	39.04	63244	30.4	1	1	1
4	1*1	REDWOOD TERRACE MUTUAL	19.82	121126	24.3	1	1	1
4	1*1	MOUNTAIN VIEW TRAILER COURT	29.31	40150	30.6	1	1	1
4	1*1	WILCOX STATION RANCH	2.7	123571	19.8	1	1	1
4	1*1	SIERRA KING HOMEOWNERS ASSN	23.06	71823	30.9	1	1	1
4	1*1	FARMING D	43.94	21732	33.2	1	1	1
4	1*1	TOWN & COUNTRY WATER COMPANY	15.97	112539	26.8	1	1	1
4	1*1	MAURLAND MANOR WATER SYSTEM	46.4	95890	28.1	1	1	1
4	1*1	SIERRA EAST HOA	13.8	54559	22.7	1	1	1
4	1*1	SPRING CREEK ESTATES PWS	29.12	77005.6	23.92	1	1	1
4	1*1	SIERRA MEADOWS APARTMENT	11.59	77692	18.8	1	1	1
4	1*1	EVERGREEN MUTUAL WATER COMPANY	40.3	54012	25.6	1	1	1
4	1*1	HOLLY HILLS MWC	26.44	77080	22.8	1	1	1
4	1*1	HIDDEN CANYON RANCH MWC	26.2	77182.42	22.97	1	1	1
4	1*1	4N MOBILEHOME PARK	27.65	90500	21.9	1	1	1
4	1*1	HESS WINERY	4.7	117804	20	1	1	1
4	1*1	LINDA VISTA MUTUAL WATER CO	11.21	92452	25.6	1	1	1
4	1*1	PANOCHE WATER DISTRICT	44.36	44754.6	21.83	1	1	1
4	1*1	TIERRA MEADOWS HOA WS	3.29	119659	26.7	1	1	1
4	1*1	CAL FIRE - MIRAMONTE CONSERVATION CAMP	19.14	67417	20.4	1	1	1
4	1*1	WHISPERING PINES INN	31.88	83707	25.8	1	1	1
4	1*1	CASA DE FRUTA ORCHARDS	31.87	83726.2	25.79	1	1	1
4	1*1	DOLAN RD MWC	18.27	81513	20.9	1	1	1
4	1*1	ECHO VALLEY RD WS #05	14.13	82350	31.4	1	1	1
4	1*1	CHOCTAW VALLEY MUTUAL WATER CO.	15.69	94958	24.9	1	1	1
4	1*1	PANAMA ROAD PROPERTY OWNERS ASSOC	59.6	37432	24.5	1	1	1
4	1*1	BLACKIE RD WS #05	31.33	53158	25.6	1	1	1
4	1*1	CWS-GRAND OAKS WATER SYSTEM	13.92	84656.52	22.98	1	1	1
4	1*1	GRATON MUTUAL (GREEN VALLEY HOA)	16.03	82750	30.5	1	1	1
4	1*1	TABEAU MOBILE HOME PARK	19.72	61154	32.2	1	1	1
4	1*1	WINI MUTUAL WATER COMPANY	65.67	42518	36.5	1	1	1
4	1*1	MORAGA HEIGHTS MUTUAL WATER	2.7	123571	19.8	1	1	1
4	1*1	TWIN CYPRESS MOBILE HOME PARK	27.65	90500	21.9	1	1	1
4	1*1	ALPINE ACRES MUTUAL WATER CO	12.9	73835	25.4	1	1	1
4	1*1	WAYSIDE GARDENS MOBILE HOME PARK	28.07	44167	37.2	1	1	1
4	1*1	ATHENA TERRACE MUTUAL WATER COMPANY	7.04	73750	26.7	1	1	1
4	1*1	WOODFORDS MUTUAL WATER COMPANY	11.34	64688	15	1	1	1
4	1*1	LUNDY MUTUAL WATER COMPANY	13.8	54559	22.7	1	1	1
4	1*1	SUMMERHILL MHP WS	26.44	77080	22.8	1	1	1
4	1*1	FAIRWAY ESTATES PWS CSA-18	28.71	71775	24.8	1	1	1
4	1*1	ROBIN WAY WATER SYSTEM	39.9	70422	30.9	1	1	1
4	1*1	KINGS MOUNTAIN PARK MUTUAL	19.82	121126	24.3	1	1	1
4	1*1	WESTWIND MOBILE HOME PARK	19.54	52585	27.6	1	1	1
4	1*1	SUNNY ROAD WATER SYSTEM	58.1	65919	32.4	1	1	1
4	1*1	MOUNTAIN SPRINGS MUTUAL WATER COMPANY	5.21	154088	21.5	1	1	1
4	1*1	WINTERHAVEN MOBILE ESTATES	16.89	59911	42.8	1	1	1
4	1*1	MEADOWRIDGE MUTUAL WATER CO	10.53	111481	28.1	1	1	1
4	1*1	NORTH SHORE ESTATES WS	22	55262	26.6	1	1	1
4	1*1	RANCHO CHAPARRAL MWC	NA	56042	19.5	1	1	1
4	1*1	BAUTISTA CC NO. 36	22.83	63839	24.2	1	1	1
4	10*1	PAJARO COMMUNITY SERVICES DISTRICT	34.22	76812.8	29.57	10	1	2
4	10*1	FORT HUNTER LIGGETT	22	55262	26.6	10	1	2
4	11*1	BEALE AIR FORCE BASE	15.56	45289.22	44.27	11	1	2
4	11*1	KIRKWOOD MEADOWS PUBLIC UTILITY DISTRICT	17.24	54263.7	39.85	11	1	2
4	11*1	CALIFORNIA STATE FAIR	36.64	42358.42	33.34	11	1	2
4	11*1	LOMA LINDA UNIVERSITY	46.36	35502.35	34.22	11	1	2
4	12*1	GLEN HELEN WATER SYSTEM	36.84	106519	42.2	12	1	2
4	14*1	NPS GGNRA	7.17	125201.32	19.98	14	1	3
4	14*2	EDWARDS AFB - MAIN BASE	24.16	75027	28.2	14	2	1
4	16*1	CALIF STATE POLYTECHNICAL UNIV - POMONA	45.2	68384	31.2	16	1	4
4	17*1	CALIFORNIA STATE UNIVERSITY FRESNO	46.4	21290.82	44.79	17	1	5
4	17*1	UC - DAVIS	25.68	26372.07	44.78	17	1	5
4	2*1	SHADED TERRACE PWS	41.42	87344	30.4	2	1	5
4	2*1	BAR "H" MWC	33.64	59417	32.5	2	1	5
4	2*1	RIVERLAND MOBILEHOME PARK	17.5	60944	26.1	2	1	5
4	2*1	LAKESIDE WOODS MUTUAL WATER CO	13.14	45078	37.1	2	1	5
4	2*1	OID #46 - SUNSET OAKS	33.75	96442	30.9	2	1	5
4	2*1	VILLAGE OF CHILD HELP	33.95	49664	46.3	2	1	5
4	2*1	SONOMA RANCH MUTUAL WATER COMPANY	10.91	90154	31.8	2	1	5
4	2*1	SUMMIT MUTUAL WATER COMPANY	4.91	149438	35.1	2	1	5
4	2*1	MICHELE MUTUAL WATER COMPANY	16.07	74262.07	42.7	2	1	5
4	2*1	AUSTIN CREEK MUTUAL (SPRINGHILL)	11.27	56146.79	49.4	2	1	5
4	2*1	ORLAND OAKS MHP	24.14	52821	25.9	2	1	5
4	2*1	CAZADERO WATER COMPANY, INC. (PUC)	10.31	57387.1	46.22	2	1	5
4	2*1	MD 46 AHWAHNEE RESORTS	14.89	54514	25	2	1	5
4	2*1	DESERT SPRINGS MWC	33.64	59417	32.5	2	1	5
4	2*1	OASIS GARDENS WATER CO.	36.82	29500	29.4	2	1	5
4	2*1	MORO RD WS #09	14.48	90417	29.3	2	1	5
4	2*1	WESTERN MOBILE HOME PARK	28.07	44167	37.2	2	1	5
4	2*1	ALPINE SPRINGS COUNTY WATER DISTRICT	4.62	76041.35	28.75	2	1	5
4	2*1	DOGWOOD BLUE JAY CYN IMP	26.14	42144.32	49.59	2	1	5
4	2*1	AWA LA MEL HEIGHTS #3	19.82	60125	24.6	2	1	5
4	2*1	WESTERN SKIES MOBILE HOME PARK	40.3	54012	25.6	2	1	5
4	2*1	RAINS CREEK WATER DISTRICT	19.52	66100.15	33.23	2	1	5
4	2*1	BARRETT LAKE MH AND RV LLC	15.04	87372.79	28.14	2	1	5
4	2*1	EL PORTAL MOBILE ESTATES	28.07	44167	37.2	2	1	5
4	2*1	SHARONDALE MESA HOA	15.82	60372.05	37.6	2	1	5
4	2*1	TRINITY VILLAGE MUTUAL WATER	8.09	41595	33	2	1	5
4	2*1	RIVERVIEW MOBILE HOME ESTATES	44.18	54222.76	30.87	2	1	5
4	2*1	OAKLEY MUTUAL WATER COMPANY	30.02	75607	37.3	2	1	5
4	2*1	LAWNDALE MUTUAL WATER COMPANY	6.17	72074.82	43.62	2	1	5
4	2*1	CDF - OWENS VALLEY CONSERVATION CAMP	19.67	77721	28.5	2	1	5
4	2*1	JARDINES DEL VALLE	19.25	97237	19.9	2	1	5
4	2*1	MAPACHE TRAILER PARK	59.22	36373	36	2	1	5
4	2*1	ORLAND MOBILE H.P.	23.61	44549	31.3	2	1	5
4	2*1	BRANGER MUTUAL WATER COMPANY, INC.	9.77	73147	29.9	2	1	5
4	2*1	HEAVENLY OAKS	14.68	92917	29	2	1	5
4	2*1	POST RANCH INN WS	NA	56042	19.5	2	1	5
4	2*1	WILDWOOD CAMPGROUND	21.19	47365	36.5	2	1	5
4	2*1	HHW&P MOCCASIN COMPOUND-SFPUC	21.14	59283.85	26.86	2	1	5
4	2*1	DOUBLE L MOBILE ESTATES	23.08	57872	49.7	2	1	5
4	2*1	CARMET BY THE SEA WATER COMPANY	6.7	62083	34.2	2	1	5
4	2*1	MISSION HIGHLANDS MUTUAL WATER CO.	10.91	90154	31.8	2	1	5
4	2*1	AQUA J. MUTUAL WATER COMPANY	22.77	44643	27.3	2	1	5
4	2*1	FELLOWSHIP OF FRIENDS	17.81	81987.12	43.2	2	1	5
4	2*1	TAHOE CITY PUD - ALPINE PEAKS	6.65	79821	40.3	2	1	5
4	2*1	CWS - LAKELAND	44.56	35022	32.3	2	1	5
4	2*1	SAHARA MOBILE COURT	64.46	45236	36.9	2	1	5
4	2*1	SPV WATER COMPANY	7.54	84048	41.9	2	1	5
4	2*1	LOMA RICA WATER COMPANY	18.1	83194	43.2	2	1	5
4	2*1	VOLCANO COMMUNITY SERVICE DIST	19.82	60125	24.6	2	1	5
4	2*1	CARVER TRACT MUTUAL WATER COMP	47.1	40031	47.3	2	1	5
4	2*1	RANCHO DEL CAMPO WATER SYSTEM	27.75	49231	37.8	2	1	5
4	2*1	CAMINO MOBILEHOME	27.82	69097	32.9	2	1	5
4	2*1	RANCHO CARRILLO MWC	26.16	70545	37.9	2	1	5
4	2*1	CYPRESS MUTUAL WATER CO INC	32.77	55182.03	36.9	2	1	5
4	2*1	MEL MAR MUTUAL WATER CO	6.47	75179	35.7	2	1	5
4	2*1	SHASTA CO CSA # 8 PALO CEDRO	6.47	75178.58	35.7	2	1	5
4	2*1	HAPPY ACRES MWC	5.79	159844	31.2	2	1	5
4	2*1	HIDDEN VALLEY WA	14.13	82350	31.4	2	1	5
4	2*1	BERRYESSA PINES WATER SYSTEM	8.07	67759	33.5	2	1	5
4	2*1	DEL ORO WATER CO.-MAGALIA	18	41159.45	40.1	2	1	5
4	2*1	MD 95 RANCHOS WEST	39.04	63244	30.4	2	1	5
4	2*1	FLAMINGO MOBILE MANOR	30.02	75607	37.3	2	1	5
4	2*1	SIERRA CITY WATER WORKS, INC.	19.97	48125	32.2	2	1	5
4	2*1	ROCKY COMFORT MUTUAL WATER CO	26.86	58728	26.1	2	1	5
4	2*1	CLAYTON PALMS WATER	24.25	104948.04	32.51	2	1	5
4	2*1	BADGER HILL ESTATES	24.45	59408	27	2	1	5
4	2*1	SUSAN HILLS ESTATES WC	14.51	72870	27.5	2	1	5
4	2*1	SIERRA GRANDE ESTATES MUTUAL WATER CO.	19.67	77721	28.5	2	1	5
4	2*1	YUIMA MUNICIPAL WATER DISTRICT	13.57	85029.26	41.6	2	1	5
4	2*1	TASSAJARA SPRINGS WS	6.8	94543.83	36.35	2	1	5
4	2*1	MULLER MUTUAL WATER COMPANY	14.47	69223	27.5	2	1	5
4	2*1	SID - QUAIL CANYON	22.74	113542	43.2	2	1	5
4	2*1	NEW AVENUE MUTUAL WATER COMPANY	26.57	113180.54	31.96	2	1	5
4	2*1	CERES WEST MHP	44.08	51285	42.5	2	1	5
4	2*1	PINE MOUNTAIN MUTUAL WATER CO.	17.41	47695	39.3	2	1	5
4	2*1	MCCLURE BOAT CLUB, INC.	15.12	45635	37.6	2	1	5
4	2*1	TAMARRON MOBILE HOME PARK	24.4	49386	38.6	2	1	5
4	2*1	THREE PALMS MOBILEHOME PARK	71.34	22428	40	2	1	5
4	2*1	RANCHO DEL PARADISO-CAL WATER SVC (PUC)	6.7	62083	34.2	2	1	5
4	2*1	DEL ORO WC - BLACK BUTTE DISTRICT	24.14	52821	25.9	2	1	5
4	2*1	TIMBER COVE COUNTY WATER DISTRICT	1.28	68889	48.3	2	1	5
4	2*1	DELTA CONSERVATION CAMP	38.66	66392	30.2	2	1	5
4	2*1	PASKENTA COMM. SERVICES DIST.	25	49241	32.1	2	1	5
4	2*1	MD 60 DILLON ESTATES	14.89	54514	25	2	1	5
4	2*1	AMEZCUA - GARCIA WATER	36.08	28395	42.9	2	1	5
4	2*1	LAKE JODIE WATER SYSTEM	40.78	54174	32.5	2	1	5
4	2*1	ESTERO MUTUAL	9.34	91399	30.9	2	1	5
4	2*1	WEST TEHACHAPI MUTUAL	18.56	52804	28.4	2	1	5
4	2*1	NPS - DEATH VALLEY, STOVEPIPE WELLS	29.31	40150	30.6	2	1	5
4	2*1	SAN JERARDO COOP WS	32.02	76071	30.4	2	1	5
4	2*1	ESALEN INSTITUTE WS	NA	56042	19.5	2	1	5
4	2*1	MARIPOSA PINES MUTUAL	13.47	75588	39	2	1	5
4	2*1	SPRINGFIELD WATER COMPANY	39.79	60682.84	35.23	2	1	5
4	2*1	CWS-ONYX WATER SYSTEM	33.01	33171	30	2	1	5
4	2*1	PARADISE RD WS #09	14.48	90417	29.3	2	1	5
4	2*1	PINE COVE RV PARK	12.82	42500	35.3	2	1	5
4	2*1	BEAR VALLEY MHP	20.39	36810	37.8	2	1	5
4	2*1	THOMAS MOUNTAIN WATER COMPANY	16.25	52500	46.5	2	1	5
4	2*1	SPANISH FLAT WATER DISTRICT	8.07	67759	33.5	2	1	5
4	2*1	REDWOOD PARK C.S.D.	16.84	36125	38.8	2	1	5
4	2*1	SIERRA VILLAGE MUTUAL WATER CO	17.81	62355	29.8	2	1	5
4	2*1	SANDMOUND MUTUAL	30.02	75607	37.3	2	1	5
4	2*1	DEL ORO WC - ARBUCKLE DISTRICT	27.47	64885	23.1	2	1	5
4	2*1	MD 05 MOUNTAIN RANCHES	12.85	54211	28.3	2	1	5
4	2*1	MANON MANOR MUTUAL WATER COMPANY	17.19	103259	22.5	2	1	5
4	2*1	BUEHNER WATER SYSTEM	47.34	63259	30.2	2	1	5
4	2*1	SAINT MARIE MHP	33.17	59269	34.6	2	1	5
4	2*1	SIERRA LAKES COUNTY WATER DIST	5.07	75333	25.8	2	1	5
4	2*1	SUNNYSIDE CONVALESCENT HOSP	82.03	41321	30.8	2	1	5
4	2*1	OWENS VALLEY WATER COMPANY	11.68	55703	19.9	2	1	5
4	2*1	QVWD-WEST & EAST COMBINED WATER SYSTEM	28.99	40938	29	2	1	5
4	2*1	CITY OF 10,000 BUDDHAS	18.17	72188	34.2	2	1	5
4	2*1	DE RANCHO Y MOBILE VILLA WATER	43.6	60125	25.7	2	1	5
4	2*1	RITE OF PASSAGE/SIERRA RIDGE	15.18	40329	38.7	2	1	5
4	2*1	CAMP LOMA MAR	19.82	121126	24.3	2	1	5
4	2*1	ELKHORN ESTATES WATER SYSTEM	27.98	85905	35	2	1	5
4	2*1	APPLE VALLEY VIEW MWC	33.64	59417	32.5	2	1	5
4	2*1	LUCERNE VALLEY MWC	33.64	59417	32.5	2	1	5
4	2*1	I'SOT WELL #3 & #15	19.99	51383	21.1	2	1	5
4	2*1	SONORA ESTATES MOBILE HOME PARK	24.4	49386	38.6	2	1	5
4	2*1	NPS - DEATH VALLEY, FURNACE CREEK	29.31	40150	30.6	2	1	5
4	2*1	PINYON PINES COUNTY WATER DIST	16.41	52367.43	46.12	2	1	5
4	2*1	NORTH OAKS MUTUAL WATER CO	27.8	89991.48	22.04	2	1	5
4	2*1	RIVERSIDE CSD	16.04	50594	33.5	2	1	5
4	2*1	RIVER ESTATES MUTUAL WATER COMPANY	27.61	39067	39.2	2	1	5
4	2*1	KNIGHTSEN COMMUNITY WATER SYSTEM	27.16	109879.38	25.82	2	1	5
4	2*1	CASA DE FRUTA WATER SYSTEM	17.69	115833	15.4	2	1	5
4	2*1	NORTH MUROC MUTUAL WATER COMPANY	42.27	36218	32.9	2	1	5
4	2*1	SIERRA ROAD IMPROVEMENT ASSOCIATION INC	9.35	112826	39.1	2	1	5
4	2*1	RAMONA WATER COMPANY	24.29	45788.59	27.22	2	1	5
4	2*1	MONTEREY PARK TRACT CSD	57.36	49471	39.9	2	1	5
4	2*1	WOODWARD BLUFFS MHP	7.35	92143	35.3	2	1	5
4	2*1	LAGUNA SECA WC	3.29	119659	26.7	2	1	5
4	2*1	CITY OF MODESTO - WALNUT MANOR	39.67	73508	28.9	2	1	5
4	2*1	TWAIN HARTE VALLEY MWC	17.89	62152.67	29.84	2	1	5
4	2*1	BIG PINE TRACT	23.93	55060	32.9	2	1	5
4	2*1	RAINBIRD VALLEY MUTUAL WATER COMPANY	33.01	33171	30	2	1	5
4	2*1	ANGLERS SUBDIVISION 4	30.02	75607	37.3	2	1	5
4	2*1	RIEBLI MUTUAL WATER COMPANY	9.82	129063	24.5	2	1	5
4	2*1	BEL AIR MOBILE ESTATE	42.82	53500	24	2	1	5
4	2*1	RIVERVIEW WATER ASSOCIATION	30.02	75607	37.3	2	1	5
4	2*1	RIVERVIEW MOBILE HOMES	38.81	64123	30.5	2	1	5
4	2*1	YULUPA MUTUAL WATER COMPANY	2.86	138625	24.5	2	1	5
4	2*1	PARK HEIGHTS MUTUAL WATER CO	45.96	65692.23	26.61	2	1	5
4	2*1	COUNTRYSIDE MOBILE HOME PARK	33.96	57969	36.6	2	1	5
4	2*1	SILVERADO PINES MOBILE HOME	38.02	72218	34.6	2	1	5
4	2*1	RIVER HIGHLANDS CSD	33.96	57969	36.6	2	1	5
4	2*1	SHAMROCK MOBILE HOME PARK	11.9	89348	29.8	2	1	5
4	2*1	MODESTO MOBILE HOME PARK	41.32	58367	33.6	2	1	5
4	2*1	CASPAR SOUTH SERVICE COMPANY	12.12	62795	36.1	2	1	5
4	2*1	WOODRIDGE MUTUAL WATER CO	15.84	47298	33.6	2	1	5
4	2*1	MANNING GARDENS CARE CENTER INC	63.99	57955	25.3	2	1	5
4	2*1	COLUSA CO. SERVICE AREA #1-CENTURY RANCH	31.22	47824.8	32.09	2	1	5
4	2*1	CALIFORNIA ORCHARD WS	19.29	65536	23.9	2	1	5
4	2*1	HAMILTON BRANCH MWC	16.62	68688	23.9	2	1	5
4	2*1	BLAIRSDEN WATER USERS ASSN	9.27	74250	32.8	2	1	5
4	2*1	SONOMA MOUNTAIN COUNTY WATER DISTRICT	9.77	73147	29.9	2	1	5
4	2*1	OCOTILLO MUTUAL WATER CO	34.19	50208	18.4	2	1	5
4	2*1	CASCADE ESTATES	24.57	50000	31.7	2	1	5
4	2*1	MORADA ESTATES PWS	41.42	87344	30.4	2	1	5
4	2*1	EL RANCHO MOBILE HOME PARK	28.64	46958	33.5	2	1	5
4	2*1	TAHAMA VILLAGE MOBILE HOME PARK	41.42	87344	30.4	2	1	5
4	2*1	BALLS FERRY FISHING RESORT	29.66	39274	37.8	2	1	5
4	2*1	PARADISE MOBILE ESTATES	33.64	59417	32.5	2	1	5
4	2*1	MOREHEAD PARK	46.4	95890	28.1	2	1	5
4	2*1	SIETE ROBLES MUTUAL WATER CO	8.59	76500	40	2	1	5
4	2*1	RAWHIDE INVESTMENT COMPANY	24.57	50039.83	31.68	2	1	5
4	2*1	COAST SPRINGS - CAL. WATER SERVICE (PUC)	9.34	91399	30.9	2	1	5
4	2*1	TWIN LAKES RESORT	27.75	49231	37.8	2	1	5
4	2*1	CALIFORNIA WATER SERVICE CO-LAKE HUGHES	23.89	80135	37.1	2	1	5
4	2*1	MUSTANG MUTUAL WATER SYSTEM	18.33	126842	28.4	2	1	5
4	2*1	RIVERDALE ESTATES	27.04	55172	26.7	2	1	5
4	2*1	WASHINGTON WATER DISTRICT	17.09	47609	34.3	2	1	5
4	2*1	MD 07 MARINA VIEW HEIGHTS	27.64	62385	33.4	2	1	5
4	2*1	CWS-SPLIT MOUNTAIN WATER SYSTEM	33.01	33171	30	2	1	5
4	2*1	ORTEGA OAKS RV PARK&CAMPGROUND	29.51	73130.14	35.5	2	1	5
4	2*1	TUD-APPLE VALLEY ESTATES	12.91	73815.58	25.41	2	1	5
4	2*1	TID/ LA GRANGE WATER SYSTEM	32.16	59063	28.9	2	1	5
4	2*1	A & A MHP (PORTERVILLE MOBILE VILLAGE)	57.84	42532	35.5	2	1	5
4	2*1	HRC C.S.D.	18.06	53547	26.2	2	1	5
4	2*1	LLANO MUTUAL WATER COMPANY	18.22	49160.7	35.9	2	1	5
4	2*1	MEYERS WATER CO.	4.7	117804	20	2	1	5
4	2*1	SAN JOAQUIN ESTATES MUTUAL WATER COMPANY	43.17	61333	31.8	2	1	5
4	2*1	OLIVE LANE MOBILEHOME PARK	38.92	86102	26.1	2	1	5
4	2*1	CAMP OWEN WATER SYSTEM	33.01	33171	30	2	1	5
4	2*1	GLENVIEW MOBILE PARK	45.27	66781	33.3	2	1	5
4	2*1	RANCHO ESTATES MUTUAL WATER CO.	13.04	85250	43.7	2	1	5
4	2*1	LAZY LANDING MOBILE HOME PARK	17.5	60944	26.1	2	1	5
4	2*1	OID #51 - SUNSET OAKS #10	33.75	96442	30.9	2	1	5
4	2*1	SURFWOOD MUTUAL WATER CORPORATION	12.12	62795	36.1	2	1	5
4	2*1	GLENWOOD MOBILE ESTATES	11.68	55703	19.9	2	1	5
4	2*1	CAMANCHE SOUTH SHORE-EBMUD	22.9	81216	31.4	2	1	5
4	2*1	CAL FIRE BASELINE CONSERVATION CAMP	22.43	65357	23	2	1	5
4	2*1	ANDERSON SPRINGS CSD	12.32	59745	35.4	2	1	5
4	2*1	RANCHO CALIMESA MOBILE HOME PARK	15.81	60372	37.6	2	1	5
4	2*1	CHERRY VALLEY WATER COMPANY	15.81	60372	37.6	2	1	5
4	2*1	FAIRVIEW WATER COMPANY, LLC	24.6	75638.91	22.96	2	1	5
4	2*1	JAMES COURT WATER SYSTEM	31.47	71182	31.7	2	1	5
4	2*1	REDWOOD GLEN CAMP & CONFERENCE CTR	19.82	121126	24.3	2	1	5
4	2*1	GLENHAVEN MUTUAL WATER COMPANY	17.06	44137	33.2	2	1	5
4	2*1	PEPPERMINT CREEK MHP	24.57	50000	31.7	2	1	5
4	2*1	HOLLISTER RANCH ESTATES	31.29	86313	32.3	2	1	5
4	2*1	KING ISLAND TRAILER PARK WATER SYSTEM	33.21	44938	39.2	2	1	5
4	2*1	BAKER RANCH WATER COMPANY	11.58	78625	33.8	2	1	5
4	2*1	YOUTH WITH A MISSION-SPRINGS OF LIVING W	13.45	84286	32	2	1	5
4	2*1	RECHE CANYON MUTUAL WATER CO.	35.85	81841.27	29.81	2	1	5
